timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted
657,0,132,636,452,0,0,256,20,0,0,242,32
660,0,132,636,452,0,0,256,20,0,0,242,32
663,0,132,636,452,0,0,256,20,0,0,242,32
666,0,132,636,452,0,0,256,20,0,0,242,32
669,0,132,636,452,0,0,256,20,0,0,242,32
672,0,124,644,452,0,0,256,20,0,0,242,32
675,0,84,684,452,0,0,256,20,0,0,242,32
678,0,84,684,452,0,0,256,20,0,0,242,32
681,0,84,684,452,0,0,256,20,0,0,242,32
684,0,76,692,452,0,0,256,20,0,0,242,32
687,0,72,696,452,0,0,256,20,0,0,242,32
690,0,72,696,452,0,0,256,20,0,0,242,32
693,0,68,700,452,0,0,256,20,0,0,242,32
696,0,68,700,452,0,0,256,20,0,0,242,32
699,0,68,700,452,0,0,256,20,0,0,242,32
702,0,56,712,452,0,0,256,20,0,0,242,32
705,0,48,720,452,0,0,256,20,0,0,242,32
708,0,48,720,452,0,0,256,20,0,0,242,32
711,0,48,720,452,0,0,256,20,0,0,242,32
714,0,48,720,452,0,0,256,20,0,0,242,32
717,0,48,720,452,0,0,256,20,0,0,242,32
720,0,48,720,452,0,0,256,20,0,0,242,32
723,0,48,720,452,0,0,256,20,0,0,242,32
726,0,36,732,452,0,0,256,20,0,0,242,32
729,0,36,732,452,0,0,256,20,0,0,242,32
732,0,36,732,452,0,0,256,20,0,0,242,32
735,0,24,744,452,0,0,256,20,0,0,242,32
738,0,24,744,452,0,0,256,20,0,0,242,32
741,0,24,744,452,0,0,256,20,0,0,242,32
744,0,24,744,452,0,0,256,20,0,0,242,32
747,0,0,768,452,0,0,256,20,0,0,242,32
