timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted,backfill_pending,backfill_running,backfill_completed,backfill_preempted
93,304,80,0,0,88,40,0,0,2,0,0,0,120,264,0,120
94,304,80,0,0,88,40,0,0,2,0,0,0,120,264,0,120
96,304,80,0,0,88,40,0,0,4,0,0,0,120,264,0,120
98,304,80,0,0,88,40,0,0,4,0,0,0,120,264,0,120
100,304,80,0,0,88,40,0,0,4,0,0,0,120,264,0,120
101,304,80,0,0,88,40,0,0,6,0,0,0,120,264,0,120
103,304,80,0,0,88,40,0,0,6,0,0,0,120,264,0,120
105,304,80,0,0,88,40,0,0,6,0,0,0,120,264,0,120
106,304,80,0,0,88,40,0,0,8,0,0,0,120,264,0,120
108,304,80,0,0,88,40,0,0,8,0,0,0,120,264,0,120
110,304,80,0,0,88,40,0,0,8,0,0,0,120,264,0,120
112,304,80,0,0,88,40,0,0,10,0,0,0,120,264,0,120
113,304,80,0,0,88,40,0,0,10,0,0,0,120,264,0,120
115,304,80,0,0,88,40,0,0,10,0,0,0,120,264,0,120
117,304,80,0,0,88,40,0,0,12,0,0,0,120,264,0,120
119,304,80,0,0,88,40,0,0,12,0,0,0,120,264,0,120
120,304,80,0,0,88,40,0,0,12,0,0,0,120,264,0,120
122,312,80,0,0,88,40,0,0,14,0,0,0,120,264,0,120
124,408,80,0,0,88,40,0,0,14,0,0,0,120,264,0,120
126,472,80,0,0,88,40,0,0,14,0,0,0,120,264,0,120
128,532,80,0,0,88,40,0,0,14,0,0,0,120,264,0,120
130,592,80,0,0,88,40,0,0,14,0,0,0,120,264,0,120
132,660,80,0,0,88,40,0,0,14,0,0,0,120,264,0,120
134,688,80,0,0,88,40,0,0,18,0,0,0,120,264,0,120
136,688,80,0,0,88,40,0,0,18,0,0,0,120,264,0,120
138,688,80,0,0,88,40,0,0,20,0,0,0,120,264,0,120
140,688,80,0,0,88,40,0,0,20,0,0,0,120,264,0,120
142,688,80,0,0,88,40,0,0,22,0,0,0,120,264,0,120
144,688,80,0,0,88,40,0,0,22,0,0,0,120,264,0,120
146,688,80,0,0,88,40,0,0,22,0,0,0,120,264,0,120
148,688,80,0,0,88,40,0,0,24,0,0,0,120,264,0,120
